PhraseId,SentenceId,Phrase,Sentiment
3942,149,the movie is a silly -LRB- but not sophomoric -RRB- romp through horror and hellish conditions .,3
3943,149,is a silly -LRB- but not sophomoric -RRB- romp through horror and hellish conditions .,2
3944,149,is a silly -LRB- but not sophomoric -RRB- romp through horror and hellish conditions,2
3945,149,a silly -LRB- but not sophomoric -RRB- romp through horror and hellish conditions,2
3946,149,a silly -LRB- but not sophomoric -RRB- romp,3
3947,149,silly -LRB- but not sophomoric -RRB- romp,3
3948,149,silly -LRB- but not sophomoric -RRB-,2
3949,149,-LRB- but not sophomoric -RRB-,2
3950,149,but not sophomoric -RRB-,3
3951,149,but not sophomoric,2
3952,149,not sophomoric,3
3953,149,sophomoric,1
3954,149,romp,2
3955,149,through horror and hellish conditions,1
3956,149,horror and hellish conditions,1
3957,149,and hellish conditions,1
3958,149,hellish conditions,1
3959,149,hellish,1
3960,149,conditions,2
3961,150,"It feels like very light Errol Morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",1
3962,150,"feels like very light Errol Morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",1
3963,150,"feels like very light Errol Morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs",1
3964,150,"feels like very light Errol Morris ,",2
3965,150,feels like very light Errol Morris,3
3966,150,like very light Errol Morris,2
3967,150,very light Errol Morris,2
3968,150,very light,3
3969,150,Errol Morris,2
3970,150,Errol,2
3971,150,Morris,2
3972,150,"focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs",1
3973,150,focusing on eccentricity but,2
3974,150,focusing on eccentricity,2
3975,150,focusing,2
3976,150,on eccentricity,2
3977,150,eccentricity,2
3978,150,"failing , ultimately , to make something bigger out of its scrapbook of oddballs",1
3979,150,"failing , ultimately ,",0
3980,150,"failing , ultimately",0
3981,150,"failing ,",1
3982,150,failing,1
3983,150,to make something bigger out of its scrapbook of oddballs,2
3984,150,make something bigger out of its scrapbook of oddballs,2
3985,150,make something bigger out,2
3986,150,make something bigger,2
3987,150,something bigger,2
3988,150,bigger,3
3989,150,of its scrapbook of oddballs,2
3990,150,its scrapbook of oddballs,1
3991,150,its scrapbook,2
3992,150,of oddballs,2
3993,150,oddballs,1
3994,151,Spielberg 's realization of a near-future America is masterful .,4
3995,151,Spielberg 's realization of a near-future America,2
3996,151,Spielberg 's realization,2
3997,151,of a near-future America,2
3998,151,a near-future America,2
3999,151,near-future America,2
4000,151,near-future,2
4001,151,America,2
4002,151,is masterful .,4
4003,151,is masterful,4
4004,152,"There 's a scientific law to be discerned here that producers would be well to heed : Mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to pieces .",0
4005,152,"There 's a scientific law to be discerned here that producers would be well to heed : Mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to pieces",0
4006,152,There 's a scientific law to be discerned here that producers would be well to heed : Mediocre movies start to drag as soon as the action speeds up ;,1
4007,152,There 's a scientific law to be discerned here that producers would be well to heed : Mediocre movies start to drag as soon as the action speeds up,0
4008,152,There 's a scientific law to be discerned here that producers would be well to heed :,2
4009,152,There 's a scientific law to be discerned here that producers would be well to heed,1
4010,152,'s a scientific law to be discerned here that producers would be well to heed,2
4011,152,a scientific law to be discerned here that producers would be well to heed,1
4012,152,scientific law to be discerned here that producers would be well to heed,2
4013,152,scientific,2
4014,152,law to be discerned here that producers would be well to heed,1
4015,152,law,2
4016,152,to be discerned here that producers would be well to heed,2
4017,152,be discerned here that producers would be well to heed,2
4018,152,discerned here that producers would be well to heed,1
4019,152,discerned here,2
4020,152,discerned,2
4021,152,that producers would be well to heed,2
4022,152,producers would be well to heed,2
4023,152,producers,2
4024,152,would be well to heed,2
4025,152,be well to heed,2
4026,152,be well,2
4027,152,to heed,2
4028,152,heed,2
4029,152,Mediocre movies start to drag as soon as the action speeds up,1
4030,152,Mediocre movies,1
4031,152,Mediocre,1
4032,152,start to drag as soon as the action speeds up,1
4033,152,to drag as soon as the action speeds up,1
4034,152,drag as soon as the action speeds up,1
4035,152,drag,1
4036,152,as soon as the action speeds up,2
4037,152,as soon,2
4038,152,as the action speeds up,2
4039,152,the action speeds up,2
4040,152,the action,2
4041,152,speeds up,3
4042,152,speeds,2
4043,152,;,2
4044,152,"when the explosions start , they fall to pieces",1
4045,152,when the explosions start,2
4046,152,the explosions start,2
4047,152,the explosions,2
4048,152,explosions,2
4049,152,", they fall to pieces",2
4050,152,they fall to pieces,1
4051,152,fall to pieces,1
4052,152,fall,2
4053,152,to pieces,2
4054,153,He 's one of the few ` cool ' actors who never seems aware of his own coolness .,3
4055,153,'s one of the few ` cool ' actors who never seems aware of his own coolness .,3
4056,153,'s one of the few ` cool ' actors who never seems aware of his own coolness,3
4057,153,one of the few ` cool ' actors who never seems aware of his own coolness,3
4058,153,of the few ` cool ' actors who never seems aware of his own coolness,3
4059,153,the few ` cool ' actors who never seems aware of his own coolness,3
4060,153,the few ` cool ' actors,3
4061,153,few ` cool ' actors,1
4062,153,few,2
4063,153,` cool ' actors,2
4064,153,cool ' actors,2
4065,153,cool,3
4066,153,' actors,2
4067,153,who never seems aware of his own coolness,2
4068,153,never seems aware of his own coolness,3
4069,153,never,2
4070,153,seems aware of his own coolness,3
4071,153,aware of his own coolness,3
4072,153,aware,2
4073,153,of his own coolness,2
4074,153,his own coolness,2
4075,153,own coolness,2
4076,153,coolness,3
4077,154,"Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .",1
4078,154,"like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .",1
4079,154,"like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form",1
4080,154,"the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form",2
4081,154,the work,2
4082,154,"of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form",1
4083,154,"an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form",1
4084,154,"an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders ,",2
4085,154,"an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders",2
4086,154,"an artist who is simply tired -- of fighting the same fights ,",2
4087,154,an artist who is simply tired -- of fighting the same fights,2
4088,154,an artist who is simply tired --,1
4089,154,an artist who is simply tired,1
4090,154,an artist,2
4091,154,artist,2
4092,154,who is simply tired,1
4093,154,is simply tired,1
4094,154,is simply,2
4095,154,tired,1
4096,154,of fighting the same fights,2
4097,154,fighting the same fights,1
4098,154,fighting,2
4099,154,the same fights,2
4100,154,same fights,2
4101,154,fights,1
4102,154,of putting the weight of the world on his shoulders,2
4103,154,putting the weight of the world on his shoulders,2
4104,154,putting,2
4105,154,the weight of the world on his shoulders,2
4106,154,the weight,2
4107,154,weight,2
4108,154,of the world on his shoulders,2
4109,154,the world on his shoulders,2
4110,154,on his shoulders,2
4111,154,his shoulders,2
4112,154,shoulders,2
4113,154,of playing with narrative form,3
4114,154,playing with narrative form,2
4115,154,with narrative form,2
4116,154,narrative form,2
4117,154,form,2
4118,155,... stale and uninspired .,1
4119,155,stale and uninspired .,0
4120,155,stale,2
4121,155,and uninspired .,0
4122,155,uninspired .,0
4123,155,uninspired,1
4124,156,"In the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .",3
4125,156,In the director 's cut,2
4126,156,the director 's cut,2
4127,156,the director 's,3
4128,156,director 's,2
4129,156,cut,2
4130,156,", the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .",4
4131,156,"the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .",4
4132,156,"the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes",4
4133,156,the film is not only a love song to the movies but,3
4134,156,the film is not only a love song to the movies,3
4135,156,is not only a love song to the movies,3
4136,156,is not only,2
4137,156,a love song to the movies,3
4138,156,a love song,2
4139,156,love song,3
4140,156,song,2
4141,156,to the movies,2
4142,156,the movies,2
4143,156,"it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes",3
4144,156,"also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes",4
4145,156,"is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes",3
4146,156,is more fully,3
4147,156,more fully,2
4148,156,fully,2
4149,156,"an example of the kind of lush , all-enveloping movie experience it rhapsodizes",3
4150,156,"an example of the kind of lush , all-enveloping movie experience",4
4151,156,an example,2
4152,156,example,2
4153,156,"of the kind of lush , all-enveloping movie experience",3
4154,156,"the kind of lush , all-enveloping movie experience",4
4155,156,"of lush , all-enveloping movie experience",2
4156,156,"lush , all-enveloping movie experience",4
4157,156,lush,3
4158,156,", all-enveloping movie experience",3
4159,156,all-enveloping movie experience,4
4160,156,all-enveloping,2
4161,156,movie experience,2
4162,156,it rhapsodizes,2
4163,156,rhapsodizes,2
4164,157,Has the rare capability to soothe and break your heart with a single stroke .,3
4165,157,Has the rare capability to soothe and break your heart with a single stroke,3
4166,157,the rare capability to soothe and break your heart with a single stroke,3
4167,157,rare capability to soothe and break your heart with a single stroke,3
4168,157,rare,3
4169,157,capability to soothe and break your heart with a single stroke,3
4170,157,capability,2
4171,157,to soothe and break your heart with a single stroke,3
4172,157,soothe and break your heart with a single stroke,2
4173,157,soothe and break your heart,2
4174,157,soothe and break,3
4175,157,soothe and,2
4176,157,soothe,2
4177,157,break,2
4178,157,your heart,2
4179,157,heart,2
4180,157,with a single stroke,2
4181,157,a single stroke,2
4182,157,single stroke,2
4183,157,single,2
4184,157,stroke,1
4185,158,Eerily accurate depiction of depression .,1
4186,158,Eerily accurate depiction of depression,3
4187,158,Eerily accurate depiction,3
4188,158,Eerily accurate,3
4189,158,Eerily,2
4190,158,accurate,3
4191,158,depiction,2
4192,158,of depression,2
4193,158,depression,2
4194,159,"As a feature-length film , it wears out its welcome as tryingly as the title character .",1
4195,159,As a feature-length film,2
4196,159,a feature-length film,3
4197,159,feature-length film,2
4198,159,feature-length,3
4199,159,", it wears out its welcome as tryingly as the title character .",0
